Order_ID,Order_Date,Customer_ID,Customer_Name,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Discount,Delivery_Fee,Delivery_Time_Minutes,Order_Status,Payment_Method,Restaurant_Rating,Transaction_ID
ORD000322,2024-01-10,CUST00712,Rohan,Delhi,"Biryani House","North Indian","Chicken Biryani",2,276.02,131.62,84.50,13,Pending,Cash,4.6,168
ORD000094,2024-08-16,CUST01817,Pooja,Chennai,"Burger Hub","North Indian","Ice Cream",3,463.90,32.57,49.01,30,Delivered,Card,4.8,169
ORD000056,2024-03-12,CUST02349,Karan,Pune,"Food Factory",Dessert,Dosa,2,1571.04,224.64,72.59,70,Delivered,Cash,4.1,170
ORD000231,2025-07-08,CUST02692,Rahul,Pune,"Pizza Point",Biryani,Margherita,5,1418.23,248.28,43.90,53,Pending,Card,2.5,171
ORD000323,2024-10-13,CUST00671,Sneha,Bangalore,"Urban Tadka",Biryani,"Chicken Burger",4,1124.29,125.63,58.11,72,Pending,Card,4.6,172
ORD000095,2024-07-28,CUST01172,Rahul,Chennai,"Food Factory","North Indian",Margherita,6,465.69,118.91,25.06,15,Delivered,Wallet,3.6,173
ORD000232,2025-11-21,CUST00216,Sneha,Bangalore,"Food Factory",Biryani,"Veg Burger",3,1204.21,235.56,29.03,72,Delivered,Cash,3.9,174
ORD000057,2024-07-21,CUST01569,Unknown,Mumbai,"Pizza Point","North Indian","Chicken Biryani",5,2391.28,253.67,21.18,52,Delivered,Cash,2.6,175
ORD000233,2024-10-14,CUST00347,Pooja,Bangalore,"Pizza Point","South Indian","Chicken Burger",2,923.62,75.64,54.28,23,Pending,UPI,2.5,176
ORD000324,2025-10-14,CUST01857,Rahul,Bangalore,"Biryani House","North Indian","Veg Burger",6,1506.28,65.37,93.55,60,Delivered,UPI,3.4,177
ORD000325,2024-11-30,CUST00218,Karan,Bangalore,"Urban Tadka","South Indian","Paneer Pizza",2,2265.26,94.58,99.54,47,Pending,Card,3.7,178
ORD000234,2025-11-29,CUST00161,Rohan,Delhi,"Food Factory",Biryani,"Chicken Burger",6,1154.94,264.53,34.34,48,Delivered,Card,3.2,179
ORD000096,2024-11-25,CUST01206,Amit,Delhi,"Biryani House","South Indian",Margherita,6,613.26,132.58,67.21,89,Delivered,UPI,3.7,180
ORD000235,2025-02-02,CUST01652,Rohan,Bangalore,"Spice Kitchen",Dessert,Margherita,2,428.39,269.09,94.03,37,Delivered,Cash,4.5,181
ORD000326,2024-11-22,CUST02194,Priya,Bangalore,"Burger Hub","South Indian",Dosa,2,1974.37,20.64,22.92,40,Cancelled,UPI,5.0,182
ORD000097,2024-04-30,CUST00375,Anjali,Mumbai,"Urban Tadka",Dessert,"Ice Cream",6,2315.33,81.12,52.33,38,Delivered,UPI,4.7,183
ORD000236,2024-06-01,CUST02585,Amit,Pune,"Burger Hub","South Indian",Margherita,2,261.34,0.94,34.21,53,Delivered,UPI,4.5,184
ORD000237,2024-07-26,CUST01444,Amit,Hyderabad,"Urban Tadka","South Indian",Margherita,1,1962.12,25.09,54.34,46,Delivered,Unknown,2.8,185
ORD000098,2025-08-21,CUST02970,Pooja,Bangalore,"Biryani House",Dessert,"Chicken Biryani",4,1461.67,20.04,85.39,32,Delivered,Card,4.4,186
ORD000238,2025-08-02,CUST00532,Karan,Pune,"Spice Kitchen",Biryani,"Chicken Burger",5,1147.32,217.85,97.86,44,Delivered,UPI,3.2,187
ORD000327,2024-03-12,CUST02108,Karan,Mumbai,"Biryani House","North Indian",Dosa,2,1259.58,149.86,67.50,88,Cancelled,Wallet,4.8,188
ORD000099,2024-10-28,CUST00559,Amit,Delhi,"Food Factory",Dessert,"Paneer Pizza",1,1415.60,76.24,34.92,61,Delivered,Wallet,3.4,189
ORD000239,2024-03-10,CUST00765,Rahul,Bangalore,"Burger Hub","North Indian","Chicken Burger",4,1483.84,100.82,39.50,81,Delivered,Wallet,4.0,190
ORD000328,2025-08-09,CUST01220,Rahul,Bangalore,"Burger Hub",Biryani,"Ice Cream",6,642.12,22.43,74.30,63,Delivered,UPI,3.9,191
ORD000100,2024-10-08,CUST01360,Unknown,Mumbai,"Urban Tadka",Burger,Margherita,3,1270.55,154.20,29.51,55,Delivered,UPI,4.2,192
ORD000240,2025-09-29,CUST00960,Rohan,Bangalore,"Spice Kitchen","South Indian","Chicken Burger",4,1030.54,282.93,52.51,89,Pending,Wallet,4.4,193
ORD000329,2024-10-11,CUST00396,Anjali,Bangalore,"Spice Kitchen",Burger,"Chicken Burger",1,922.30,167.54,71.36,17,Pending,Wallet,4.6,194
ORD000330,2024-03-12,CUST02804,Rahul,Bangalore,"Spice Kitchen","North Indian",Margherita,1,193.64,52.22,51.13,60,Delivered,UPI,4.8,195
ORD000101,2025-04-22,CUST02033,Sneha,Delhi,"Spice Kitchen",Dessert,"Ice Cream",1,837.13,154.55,85.85,13,Delivered,Cash,4.4,196
ORD000102,2024-12-13,CUST02842,Pooja,Bangalore,"Food Factory",Burger,"Chicken Burger",5,1684.65,126.45,93.59,24,Delivered,Card,4.0,197
ORD000447,2024-05-25,CUST00408,Anjali,Hyderabad,"Pizza Point",Pizza,"Paneer Pizza",3,418.05,233.63,39.41,77,Delivered,Wallet,3.5,198
ORD000103,2025-09-29,CUST00332,Rohan,Bangalore,"Food Factory",Pizza,"Paneer Pizza",2,478.33,229.90,67.84,56,Cancelled,UPI,4.3,199
ORD000332,2024-09-05,CUST00102,Rahul,Delhi,"Burger Hub",Biryani,"Chicken Biryani",5,1719.82,17.64,28.09,26,Pending,Wallet,3.8,200
ORD000104,2024-10-15,CUST02795,Unknown,Bangalore,"Food Factory","South Indian","Ice Cream",2,2110.21,93.69,66.84,22,Delivered,Wallet,3.5,201
ORD000333,2024-09-29,CUST00284,Rahul,Bangalore,"Burger Hub",Pizza,"Paneer Pizza",4,879.31,142.98,59.09,54,Cancelled,Unknown,3.6,202
ORD000334,2025-10-09,CUST01097,Pooja,Delhi,"Burger Hub",Dessert,Dosa,6,1961.45,100.28,74.70,84,Pending,Cash,4.7,203
ORD000105,2024-09-01,CUST02474,Rohan,Bangalore,"Biryani House","North Indian","Paneer Pizza",5,2389.37,168.83,20.21,11,Delivered,Unknown,3.1,204
ORD000336,2024-07-28,CUST02432,Amit,Delhi,"Biryani House","North Indian","Paneer Pizza",6,469.64,264.89,36.80,66,Delivered,UPI,2.9,205
ORD000241,2024-02-22,CUST02084,Sneha,Pune,"Burger Hub",Biryani,"Chicken Burger",6,1807.67,59.51,39.38,56,Pending,Wallet,4.6,206
ORD000242,2025-09-28,CUST01733,Pooja,Pune,"Pizza Point","North Indian",Margherita,4,592.82,7.70,38.31,77,Delivered,Unknown,2.9,207
ORD000106,2024-02-24,CUST02187,Sneha,Bangalore,"Pizza Point",Dessert,Dosa,2,1689.17,219.95,74.75,43,Pending,Unknown,4.0,208
ORD000243,2025-10-21,CUST00501,Rahul,Bangalore,"Biryani House",Burger,Margherita,6,2420.89,172.08,30.46,52,Delivered,Cash,4.2,209
ORD000107,2025-10-05,CUST02668,Unknown,Delhi,"Pizza Point",Burger,"Chicken Biryani",4,1103.24,289.08,96.25,67,Delivered,UPI,2.8,210
ORD000395,2024-02-18,CUST01894,Sneha,Bangalore,"Pizza Point",Dessert,Dosa,1,2183.82,232.09,79.01,40,Delivered,Wallet,4.4,211
ORD000337,2024-03-18,CUST01430,Priya,Chennai,"Pizza Point",Biryani,"Paneer Pizza",4,693.87,0.84,25.29,83,Delivered,Wallet,2.9,212
ORD000108,2025-01-08,CUST00816,Rohan,Delhi,"Biryani House",Dessert,Dosa,3,1725.82,86.46,49.20,15,Delivered,Unknown,3.1,213
ORD000338,2025-05-27,CUST02810,Rahul,Bangalore,"Pizza Point",Burger,"Chicken Burger",5,451.86,217.19,27.31,59,Delivered,Card,3.8,214
ORD000245,2024-09-17,CUST00728,Karan,Pune,"Biryani House",Burger,"Chicken Burger",2,2190.55,88.24,42.31,66,Cancelled,Unknown,4.0,215
ORD000109,2025-02-01,CUST00731,Pooja,Chennai,"Urban Tadka",Pizza,Margherita,2,1918.67,172.61,88.85,72,Pending,Card,3.3,216
ORD000339,2024-12-30,CUST02006,Karan,Bangalore,"Food Factory",Dessert,"Veg Burger",5,2489.60,54.19,52.54,20,Cancelled,UPI,4.2,217
ORD000246,2025-04-03,CUST01832,Amit,Bangalore,"Burger Hub",Biryani,Dosa,6,1434.90,83.36,79.51,23,Delivered,Wallet,3.9,218
ORD000247,2025-08-22,CUST00944,Sneha,Pune,"Spice Kitchen","North Indian","Chicken Biryani",2,647.73,268.85,63.64,46,Cancelled,Card,3.5,219
ORD000340,2024-02-15,CUST00123,Anjali,Mumbai,"Pizza Point","North Indian","Chicken Biryani",5,875.36,75.81,68.51,10,Pending,Cash,4.0,220
ORD000058,2025-01-07,CUST00214,Amit,Bangalore,"Pizza Point",Biryani,Dosa,4,1883.65,193.33,25.43,74,Pending,Unknown,3.8,221
ORD000110,2025-08-08,CUST00506,Anjali,Pune,"Biryani House",Dessert,Dosa,6,628.50,105.40,64.34,54,Delivered,Unknown,3.0,222
ORD000248,2024-09-26,CUST01245,Pooja,Pune,"Burger Hub","North Indian","Veg Burger",5,2114.33,102.39,42.47,30,Delivered,Wallet,4.1,223
ORD000250,2024-07-04,CUST01575,Rohan,Delhi,"Pizza Point",Pizza,Margherita,5,1780.21,237.48,58.81,48,Cancelled,UPI,4.5,224
ORD000341,2024-02-12,CUST02351,Amit,Pune,"Biryani House",Pizza,"Paneer Pizza",6,167.61,153.30,97.06,66,Delivered,Cash,3.9,225
ORD000059,2024-12-16,CUST00924,Pooja,Delhi,"Spice Kitchen","North Indian","Paneer Pizza",5,616.52,118.58,63.68,82,Cancelled,Unknown,3.5,226
ORD000223,2025-11-22,CUST00238,Amit,Bangalore,"Urban Tadka",Pizza,"Veg Burger",1,1722.45,123.10,79.35,34,Pending,Unknown,2.7,227
ORD000111,2025-01-01,CUST02119,Amit,Delhi,"Spice Kitchen",Biryani,Margherita,6,1966.69,35.31,59.95,70,Pending,UPI,4.1,228
ORD000252,2024-10-06,CUST02918,Anjali,Bangalore,"Food Factory",Biryani,Margherita,6,501.79,137.02,38.17,37,Delivered,Cash,3.2,229
ORD000342,2024-03-31,CUST02449,Amit,Hyderabad,"Pizza Point",Pizza,Margherita,2,1510.98,242.32,80.55,38,Delivered,Unknown,2.5,230
ORD000112,2025-04-01,CUST02513,Pooja,Mumbai,"Pizza Point","North Indian","Chicken Biryani",1,995.80,270.26,70.89,21,Delivered,Wallet,2.6,231
ORD000253,2025-05-25,CUST00632,Rahul,Chennai,"Food Factory",Pizza,"Paneer Pizza",1,1362.75,73.99,42.53,27,Delivered,Card,4.6,232
ORD000343,2025-07-02,CUST00785,Unknown,Delhi,"Biryani House",Biryani,Dosa,5,654.60,34.00,28.05,23,Delivered,UPI,3.0,233
ORD000254,2024-06-18,CUST02953,Priya,Pune,"Biryani House","North Indian",Dosa,4,2021.55,69.06,22.80,89,Delivered,UPI,4.5,234
ORD000344,2025-10-27,CUST01757,Amit,Bangalore,"Biryani House",Biryani,"Chicken Burger",3,910.80,225.30,25.57,43,Delivered,Card,4.5,235
ORD000255,2024-12-11,CUST01639,Anjali,Hyderabad,"Biryani House","South Indian","Chicken Burger",5,1069.10,143.64,51.65,82,Delivered,UPI,4.2,236
ORD000345,2025-11-02,CUST00970,Karan,Bangalore,"Food Factory",Biryani,"Veg Burger",6,417.46,124.70,74.04,32,Delivered,Wallet,4.6,237
ORD000256,2025-12-10,CUST02911,Rahul,Chennai,"Food Factory","North Indian","Chicken Burger",5,1052.87,232.22,98.35,46,Delivered,Cash,2.9,238
ORD000258,2024-07-18,CUST00308,Sneha,Mumbai,"Spice Kitchen","North Indian","Veg Burger",1,1077.50,166.24,50.58,39,Pending,Unknown,3.6,239
ORD000259,2025-08-09,CUST01730,Karan,Bangalore,"Spice Kitchen",Biryani,"Veg Burger",1,1018.64,96.84,87.27,28,Delivered,Card,3.0,240
ORD000260,2024-04-24,CUST00980,Pooja,Mumbai,"Biryani House","North Indian",Margherita,3,154.35,45.52,24.17,30,Cancelled,Cash,2.5,241
ORD000261,2024-10-26,CUST00407,Sneha,Bangalore,"Urban Tadka",Biryani,"Veg Burger",4,1327.12,37.98,20.28,61,Delivered,Card,3.6,242
ORD000262,2025-12-13,CUST02712,Karan,Bangalore,"Urban Tadka","North Indian",Margherita,1,609.34,277.94,53.30,57,Delivered,UPI,4.6,243
ORD000113,2025-10-16,CUST02995,Rahul,Delhi,"Spice Kitchen",Pizza,"Ice Cream",1,1685.43,137.67,43.70,56,Cancelled,UPI,3.7,244
ORD000409,2025-08-14,CUST02329,Rohan,Hyderabad,"Burger Hub",Biryani,"Ice Cream",6,1795.38,0.02,93.76,62,Delivered,Cash,4.8,245
ORD000263,2025-11-08,CUST00405,Sneha,Delhi,"Biryani House",Burger,Margherita,1,1029.04,21.40,42.60,64,Delivered,Card,3.9,246
ORD000114,2024-07-26,CUST01237,Karan,Hyderabad,"Pizza Point",Pizza,Margherita,3,625.98,82.80,99.89,78,Delivered,Cash,2.9,247
ORD000264,2025-03-21,CUST00071,Pooja,Chennai,"Burger Hub","South Indian","Chicken Burger",2,1603.52,162.36,72.66,79,Pending,Card,3.4,248
ORD000410,2024-08-24,CUST00510,Anjali,Mumbai,"Biryani House",Biryani,"Paneer Pizza",1,2261.54,118.73,24.72,25,Delivered,Cash,4.2,249
ORD000265,2025-03-18,CUST02760,Karan,Bangalore,"Urban Tadka",Burger,"Chicken Biryani",2,1942.32,201.98,53.76,81,Pending,Cash,2.5,250
ORD000266,2025-04-10,CUST00390,Rahul,Hyderabad,"Urban Tadka",Dessert,"Chicken Biryani",6,927.58,216.64,54.71,30,Delivered,Card,4.1,251
ORD000411,2024-01-18,CUST01034,Karan,Pune,"Biryani House",Pizza,"Paneer Pizza",1,1454.50,270.38,82.20,83,Delivered,Card,5.0,252
ORD000412,2024-09-17,CUST02096,Anjali,Hyderabad,"Food Factory","South Indian","Veg Burger",6,1132.45,177.39,70.47,19,Delivered,UPI,3.7,253
ORD000267,2025-04-03,CUST02418,Amit,Mumbai,"Burger Hub",Pizza,"Ice Cream",3,498.68,31.27,67.22,10,Cancelled,Cash,3.4,254
ORD000413,2025-12-17,CUST00653,Anjali,Bangalore,"Food Factory",Pizza,Dosa,4,108.45,249.35,36.79,43,Delivered,Cash,4.7,255
ORD000414,2024-06-27,CUST00807,Unknown,Delhi,"Food Factory",Biryani,"Chicken Biryani",5,2014.27,213.98,46.55,23,Pending,Cash,3.4,256
ORD000268,2024-11-06,CUST01651,Priya,Bangalore,"Pizza Point",Dessert,"Chicken Burger",4,971.58,177.89,78.83,55,Delivered,Unknown,4.0,257
ORD000269,2025-09-02,CUST00177,Rahul,Chennai,"Urban Tadka",Dessert,Dosa,6,1539.14,54.13,85.59,22,Pending,UPI,3.2,258
ORD000415,2024-07-15,CUST02786,Karan,Bangalore,"Pizza Point",Burger,Margherita,4,486.53,222.50,75.30,43,Cancelled,Unknown,2.6,259
ORD000270,2024-09-27,CUST01624,Rahul,Bangalore,"Urban Tadka","North Indian","Paneer Pizza",2,2012.67,142.78,94.65,68,Delivered,Wallet,3.0,260
ORD000271,2025-12-03,CUST01965,Anjali,Hyderabad,"Urban Tadka","North Indian","Chicken Burger",4,865.07,144.74,85.23,65,Delivered,UPI,4.8,261
ORD000416,2024-03-26,CUST02794,Rohan,Mumbai,"Food Factory","North Indian",Dosa,2,379.15,181.14,60.51,31,Delivered,Card,4.5,262
ORD000417,2025-08-28,CUST01757,Amit,Bangalore,"Spice Kitchen","South Indian","Chicken Biryani",2,700.00,78.20,36.12,35,Delivered,Wallet,3.3,263
ORD000272,2025-10-06,CUST00046,Sneha,Mumbai,"Biryani House","South Indian",Margherita,3,1260.77,6.36,37.62,63,Delivered,Cash,3.3,264
ORD000273,2025-04-01,CUST01210,Pooja,Chennai,"Burger Hub","South Indian","Veg Burger",6,1069.02,8.38,59.64,19,Cancelled,Unknown,4.5,265
ORD000346,2024-08-01,CUST01495,Anjali,Bangalore,"Pizza Point",Dessert,Dosa,1,2343.20,60.22,99.82,57,Delivered,Unknown,4.6,266
ORD000418,2024-03-05,CUST01983,Pooja,Mumbai,"Biryani House","North Indian","Chicken Burger",5,2480.39,117.56,26.95,48,Pending,UPI,2.8,267
ORD000419,2025-05-31,CUST01709,Rahul,Bangalore,"Pizza Point",Pizza,"Paneer Pizza",3,1204.11,97.76,50.46,66,Pending,UPI,3.8,268
ORD000275,2025-09-07,CUST00297,Anjali,Mumbai,"Pizza Point","South Indian","Chicken Burger",4,1327.41,297.18,98.82,79,Delivered,Cash,2.6,269
ORD000420,2024-01-14,CUST00580,Rahul,Delhi,"Spice Kitchen",Burger,"Paneer Pizza",6,897.60,291.22,54.33,73,Pending,Cash,3.0,270
ORD000228,2025-06-28,CUST00697,Rahul,Delhi,"Biryani House","North Indian","Chicken Burger",3,1409.33,204.38,50.12,13,Pending,Wallet,4.4,271
ORD000421,2025-11-04,CUST00690,Priya,Mumbai,"Urban Tadka","North Indian",Dosa,4,568.95,244.59,76.98,72,Delivered,UPI,3.3,272
ORD000277,2024-11-13,CUST00718,Rahul,Bangalore,"Pizza Point",Burger,Dosa,4,558.50,210.96,50.49,55,Delivered,Card,3.5,273
ORD000422,2025-08-28,CUST00065,Amit,Hyderabad,"Food Factory",Dessert,Dosa,3,2141.83,40.15,89.60,29,Delivered,Cash,4.4,274
ORD000423,2024-12-12,CUST01700,Priya,Mumbai,"Pizza Point",Biryani,"Chicken Biryani",2,978.84,293.92,39.31,46,Pending,Wallet,4.6,275
ORD000424,2025-08-22,CUST01831,Pooja,Bangalore,"Spice Kitchen",Biryani,"Veg Burger",2,506.17,158.42,67.24,17,Cancelled,Cash,3.7,276
ORD000347,2024-10-27,CUST01752,Anjali,Chennai,"Burger Hub",Dessert,"Paneer Pizza",4,1055.95,179.07,57.64,29,Delivered,UPI,3.4,277
ORD000426,2025-07-23,CUST01914,Priya,Hyderabad,"Pizza Point","North Indian","Chicken Biryani",6,281.32,298.74,39.68,83,Delivered,Unknown,4.0,278
ORD000348,2024-08-26,CUST00059,Karan,Bangalore,"Spice Kitchen","North Indian","Chicken Burger",4,1533.63,81.74,78.70,39,Pending,Card,4.4,279
ORD000427,2024-07-30,CUST02819,Pooja,Hyderabad,"Biryani House",Dessert,"Chicken Biryani",5,2070.70,161.86,60.62,17,Pending,Unknown,4.8,280
ORD000349,2024-04-24,CUST00541,Pooja,Mumbai,"Pizza Point",Biryani,"Ice Cream",3,1722.17,10.03,98.71,60,Delivered,Wallet,4.0,281
ORD000428,2025-03-23,CUST01332,Rohan,Bangalore,"Pizza Point",Burger,"Ice Cream",4,2016.94,0.17,75.96,19,Pending,Cash,5.0,282
ORD000429,2024-11-17,CUST02416,Rohan,Bangalore,"Biryani House",Pizza,"Veg Burger",1,315.51,147.08,67.05,64,Pending,Unknown,2.8,283
ORD000350,2025-01-03,CUST02158,Amit,Bangalore,"Biryani House",Dessert,"Ice Cream",4,1054.98,205.33,80.86,48,Pending,UPI,3.2,284
ORD000430,2024-12-22,CUST00989,Rahul,Bangalore,"Burger Hub",Pizza,"Paneer Pizza",4,1245.10,176.18,41.09,85,Delivered,Cash,4.3,285
ORD000351,2025-08-28,CUST02558,Karan,Bangalore,"Urban Tadka",Dessert,"Chicken Biryani",2,971.79,63.01,77.05,90,Cancelled,UPI,2.9,286
ORD000431,2024-03-11,CUST00637,Karan,Mumbai,"Pizza Point",Dessert,"Veg Burger",4,2141.24,234.68,95.87,44,Delivered,Card,3.5,287
ORD000432,2024-03-23,CUST02892,Amit,Bangalore,"Urban Tadka",Pizza,"Ice Cream",5,1370.74,133.93,56.05,48,Delivered,Unknown,4.5,288
ORD000433,2025-12-07,CUST01553,Sneha,Bangalore,"Spice Kitchen",Burger,"Ice Cream",6,2284.46,151.56,77.56,13,Delivered,Wallet,4.9,289
ORD000352,2025-10-29,CUST01578,Priya,Delhi,"Food Factory","North Indian",Margherita,2,543.33,98.55,22.99,13,Delivered,Wallet,4.7,290
ORD000434,2025-01-05,CUST02848,Rohan,Bangalore,"Burger Hub",Pizza,Dosa,4,1612.03,61.43,24.72,68,Delivered,Unknown,3.5,291
ORD000353,2025-10-07,CUST01098,Anjali,Chennai,"Biryani House","North Indian",Margherita,3,1885.63,23.78,38.62,89,Delivered,Wallet,2.9,292
ORD000435,2025-07-25,CUST01681,Rahul,Pune,"Biryani House",Burger,"Ice Cream",5,904.53,6.71,47.57,23,Pending,Card,2.8,293
ORD000354,2025-12-07,CUST02416,Amit,Mumbai,"Spice Kitchen","North Indian","Chicken Burger",3,2411.22,196.98,97.18,20,Cancelled,Cash,2.8,294
ORD000436,2025-07-14,CUST02587,Amit,Chennai,"Urban Tadka","North Indian","Veg Burger",5,919.39,94.23,40.13,82,Delivered,UPI,3.8,295
ORD000437,2024-07-29,CUST02620,Amit,Hyderabad,"Urban Tadka",Burger,"Chicken Biryani",1,221.25,253.91,71.01,12,Delivered,UPI,4.2,296
ORD000115,2024-12-25,CUST01956,Priya,Bangalore,"Pizza Point",Biryani,"Chicken Burger",6,340.15,175.55,40.59,68,Delivered,Card,4.3,297
ORD000438,2024-09-11,CUST01228,Rohan,Pune,"Urban Tadka",Biryani,"Ice Cream",5,2378.35,183.46,65.05,25,Delivered,Wallet,4.3,298
ORD000355,2025-10-15,CUST02820,Karan,Chennai,"Burger Hub","South Indian","Ice Cream",5,723.83,232.43,61.66,13,Delivered,UPI,3.7,299
ORD000440,2025-06-14,CUST00654,Sneha,Chennai,"Urban Tadka",Pizza,"Chicken Burger",5,1242.70,45.39,96.78,36,Delivered,UPI,3.3,300
ORD000278,2024-12-20,CUST00729,Rahul,Delhi,"Spice Kitchen",Burger,"Chicken Burger",2,1200.48,244.33,38.94,74,Delivered,Unknown,3.6,301
ORD000116,2025-07-17,CUST00319,Rahul,Chennai,"Biryani House","North Indian","Chicken Burger",3,218.84,103.82,91.28,49,Delivered,Cash,3.9,302
ORD000279,2024-05-26,CUST01478,Rohan,Bangalore,"Urban Tadka",Pizza,"Veg Burger",3,701.35,153.84,50.85,68,Pending,UPI,4.1,303
ORD000356,2024-12-10,CUST01959,Priya,Bangalore,"Spice Kitchen","North Indian","Veg Burger",3,675.25,4.59,69.82,47,Delivered,Card,4.1,304
ORD000281,2025-05-07,CUST01456,Sneha,Bangalore,"Pizza Point","North Indian",Dosa,2,416.49,64.62,62.10,41,Delivered,Unknown,3.0,305
ORD000117,2024-10-24,CUST01779,Rohan,Delhi,"Pizza Point",Burger,"Paneer Pizza",5,1703.45,212.60,27.73,21,Pending,Unknown,4.3,306
ORD000282,2024-11-14,CUST00246,Priya,Pune,"Food Factory",Dessert,"Chicken Burger",5,1903.33,3.45,42.39,61,Pending,UPI,2.7,307
ORD000441,2025-07-31,CUST00456,Rahul,Delhi,"Spice Kitchen",Biryani,"Chicken Burger",2,1778.83,237.52,22.11,65,Delivered,Unknown,3.9,308
ORD000118,2024-04-29,CUST00084,Priya,Delhi,"Burger Hub","South Indian","Paneer Pizza",1,2056.15,219.80,53.37,29,Delivered,Cash,2.8,309
ORD000442,2024-03-16,CUST01178,Priya,Delhi,"Burger Hub","South Indian","Paneer Pizza",3,1343.28,288.17,77.83,69,Delivered,Cash,4.6,310
ORD000283,2024-12-30,CUST01819,Anjali,Delhi,"Food Factory",Biryani,Margherita,2,630.21,174.69,46.92,42,Delivered,UPI,4.4,311
ORD000443,2025-04-02,CUST01739,Unknown,Bangalore,"Spice Kitchen",Dessert,Margherita,1,143.41,119.06,53.80,85,Delivered,Card,2.7,312
ORD000284,2025-12-11,CUST00413,Rohan,Bangalore,"Burger Hub","South Indian","Ice Cream",5,1834.38,268.81,39.17,58,Pending,Unknown,4.1,313
ORD000119,2025-10-06,CUST02291,Rahul,Bangalore,"Biryani House",Dessert,Margherita,3,474.42,261.89,70.45,53,Pending,Cash,3.6,314
ORD000285,2025-01-09,CUST02861,Pooja,Delhi,"Burger Hub",Pizza,Margherita,3,2127.56,280.52,25.49,78,Pending,UPI,5.0,315
ORD000286,2025-02-20,CUST01138,Rohan,Chennai,"Pizza Point","South Indian","Chicken Burger",3,2157.41,66.13,74.85,85,Pending,UPI,4.9,316
ORD000357,2024-02-26,CUST01112,Sneha,Mumbai,"Burger Hub",Biryani,"Paneer Pizza",6,1389.35,214.91,27.15,70,Delivered,UPI,3.1,317
ORD000120,2025-09-11,CUST00256,Sneha,Hyderabad,"Spice Kitchen",Pizza,"Veg Burger",5,2369.48,51.82,55.89,22,Delivered,Cash,3.9,318
ORD000288,2025-08-09,CUST00427,Pooja,Mumbai,"Burger Hub",Biryani,"Paneer Pizza",4,1484.76,172.69,77.96,90,Delivered,Card,4.1,319
ORD000444,2025-04-21,CUST01897,Sneha,Bangalore,"Biryani House","North Indian",Margherita,5,531.16,286.26,38.73,59,Pending,UPI,3.4,320
ORD000358,2025-01-10,CUST00368,Amit,Mumbai,"Spice Kitchen","South Indian",Margherita,2,1099.85,210.24,24.27,21,Delivered,Card,2.9,321
ORD000445,2024-06-13,CUST01399,Anjali,Delhi,"Biryani House",Dessert,"Veg Burger",3,1167.84,141.87,40.72,38,Delivered,Card,4.8,322
ORD000289,2025-10-26,CUST01986,Karan,Bangalore,"Pizza Point",Biryani,Margherita,3,910.73,110.13,78.49,89,Delivered,Card,2.9,323
ORD000359,2024-03-23,CUST00322,Rohan,Bangalore,"Burger Hub",Burger,"Ice Cream",3,287.27,112.16,72.42,53,Delivered,Wallet,4.7,324
ORD000121,2025-06-28,CUST02774,Anjali,Delhi,"Burger Hub",Burger,"Chicken Biryani",6,1350.69,99.45,95.22,47,Delivered,Wallet,4.3,325
ORD000290,2025-07-29,CUST01522,Anjali,Bangalore,"Spice Kitchen",Biryani,"Ice Cream",2,2390.86,67.12,23.07,70,Delivered,Cash,3.0,326
ORD000361,2025-09-15,CUST00983,Rohan,Hyderabad,"Pizza Point",Biryani,Margherita,3,166.98,54.72,44.26,35,Pending,Cash,4.5,327
ORD000291,2025-04-17,CUST01962,Rohan,Pune,"Urban Tadka",Burger,"Ice Cream",4,801.79,190.37,62.25,50,Delivered,Unknown,3.9,328
ORD000122,2025-10-24,CUST00579,Amit,Delhi,"Burger Hub",Burger,Margherita,2,464.94,54.53,50.54,48,Pending,Wallet,3.1,329
ORD000447,2024-05-06,CUST00845,Priya,Bangalore,"Pizza Point",Dessert,"Chicken Burger",1,713.33,32.42,89.23,86,Delivered,Unknown,4.4,330
ORD000123,2025-05-12,CUST02245,Rohan,Bangalore,"Biryani House",Biryani,Dosa,3,2151.75,141.80,28.19,53,Delivered,Wallet,3.3,331
ORD000362,2025-07-15,CUST02390,Karan,Delhi,"Food Factory",Biryani,"Ice Cream",4,619.06,4.51,22.31,80,Delivered,Unknown,4.6,332
ORD000448,2025-02-16,CUST01732,Pooja,Bangalore,"Biryani House","North Indian",Dosa,2,1899.63,239.46,66.79,28,Delivered,UPI,2.7,333
ORD000363,2025-11-26,CUST00433,Pooja,Bangalore,"Urban Tadka",Biryani,Margherita,1,1433.91,226.24,33.59,21,Delivered,UPI,3.8,334
ORD000449,2025-05-31,CUST02680,Rahul,Delhi,"Burger Hub","North Indian",Margherita,2,2048.27,72.28,85.59,54,Cancelled,Wallet,3.4,335
ORD000124,2024-03-16,CUST02471,Karan,Bangalore,"Burger Hub",Burger,Margherita,6,310.36,38.19,34.20,79,Delivered,Unknown,3.5,336
ORD000364,2025-04-12,CUST02977,Unknown,Delhi,"Spice Kitchen",Dessert,"Paneer Pizza",1,2454.65,243.73,42.97,30,Delivered,Wallet,3.0,337
